battery_id,cycle_number,discharge_duration_s,avg_current_A,capacity_Ah,avg_voltage_V,start_voltage_V,end_voltage_V,delta_voltage_V,avg_temp_C,start_temp_C,end_temp_C,delta_temp_C,max_temp_C,avg_power_W,energy_Wh,SOH_%,q_initial_Ah
battery03,88,483.7730000000447,16.5357813329169,2.22655710439754,6.344970772442589,8.558,4.939,3.6189999999999998,56.75343215031315,26.581,79.185,52.604,79.185,104.87767099319215,14.116799846143776,90.0570624403749,2.4909402686111113
battery03,89,482.95000000001164,16.539675924193272,2.223423561794801,6.3412738853503186,8.557,4.939,3.6180000000000003,56.71747133757961,26.561,79.846,53.285000000000004,79.846,104.83985931405289,14.093242918394337,90.0570624403749,2.4909402686111113
battery03,90,482.64100000000326,16.542784418417515,2.222428231174322,6.33923829787234,8.557,4.93,3.6270000000000007,56.82368510638298,26.671,79.218,52.547000000000004,79.218,104.82609656395448,14.082391713585396,90.0570624403749,2.4909402686111113
battery03,91,481.3950000000186,16.54706985425347,2.2174168864111286,6.338868131868133,8.556000000000001,4.964,3.5920000000000005,56.682936263736266,26.655,78.762,52.107,78.762,104.84369269553305,14.04933767637936,90.0570624403749,2.4909402686111113
battery03,92,481.17399999999907,16.55039135111207,2.2168346956619747,6.332989154013015,8.554,4.939,3.615,56.90962039045553,26.624,80.169,53.545,80.169,104.76936205928263,14.038550120048223,90.0570624403749,2.4909402686111113
battery03,93,480.43799999996554,16.554410693755333,2.21401155610947,6.3344768211920535,8.555,4.944,3.6109999999999998,56.76424944812362,26.699,79.098,52.399,79.098,104.81790383732928,14.018154237817729,90.0570624403749,2.4909402686111113
battery03,94,480.1119999999646,16.557692532843433,2.2129595616775237,6.331615044247787,8.552999999999999,4.928999999999999,3.6239999999999997,56.80177212389381,26.651,79.59100000000001,52.94000000000001,79.59100000000001,104.79048456261663,14.00508691897204,90.0570624403749,2.4909402686111113
battery03,95,480.0460000000312,16.56001792825405,2.2130288042804986,6.3288475336322865,8.554,4.905,3.649,56.74514125560539,26.691,79.24,52.54899999999999,79.24,104.759423695703,13.999366969977146,90.0570624403749,2.4909402686111113
battery03,96,476.19699999992736,16.563584312047766,2.195307410133274,6.261628048780487,8.461,4.901,3.5600000000000005,55.81572560975611,23.063,80.247,57.184,80.247,103.6741265666465,13.740222444827383,90.0570624403749,2.4909402686111113
battery03,97,475.8860000000568,16.567659425046948,2.194473837237879,6.322260869565217,8.552,4.9430000000000005,3.608999999999999,57.04420082815735,26.659,78.773,52.114,78.773,104.70284954206738,13.865830382621013,90.0570624403749,2.4909402686111113
battery03,98,476.1790000000037,16.57088002623105,2.196241995889617,6.322401673640168,8.551,4.917,3.6340000000000003,56.89864225941424,26.793000000000003,78.92399999999999,52.130999999999986,78.92399999999999,104.72571819534359,13.870970526855526,90.0570624403749,2.4909402686111113
battery03,99,475.2589999999618,16.57462247673209,2.1925680022958542,6.318457202505219,8.551,4.939,3.612,56.99096659707725,26.785,78.935,52.150000000000006,78.935,104.68390829782425,13.847041594620837,90.0570624403749,2.4909402686111113
battery03,100,474.7179999999935,16.579700045743945,2.190821325157061,6.318980728051391,8.551,4.922,3.6290000000000004,56.683674518201286,26.541,79.306,52.765,79.306,104.7220528790295,13.833697485468385,88.09570282832463,2.4909402686111113
battery03,101,473.69999999995343,16.581967981505283,2.1865032708528065,6.315508658008659,8.55,4.941,3.609000000000001,57.06851082251082,26.754,78.859,52.10499999999999,78.859,104.67688786682685,13.802333711290938,88.09570282832463,2.4909402686111113
battery03,102,473.38300000003073,16.585728132998003,2.18554315313602,6.312136659436009,8.549,4.92,3.6289999999999996,56.99454663774404,26.805,79.098,52.293,79.098,104.64610325966822,13.789012715902246,88.09570282832463,2.4909402686111113
battery03,103,472.80300000007264,16.5888517756191,2.183412329085136,6.309542410714286,8.549,4.919,3.63,56.894037946428575,26.765,78.892,52.126999999999995,78.892,104.62063231757259,13.769636013338406,88.09570282832463,2.4909402686111113
battery03,104,471.91800000006333,16.592881476595895,2.179819490626158,6.30660706401766,8.548,4.937,3.6109999999999998,57.02369757174393,26.75,79.02199999999999,52.27199999999999,79.02199999999999,104.59720755169887,13.744155607234884,88.09570282832463,2.4909402686111113
battery03,105,471.90500000002794,16.59440554034012,2.18002659737646,6.3057146067415735,8.548,4.915,3.633,57.06040898876404,26.714,79.328,52.614000000000004,79.328,104.59179033953501,13.7399011825102,88.09570282832463,2.4909402686111113
battery03,106,470.69799999997485,16.60170428291463,2.1754314986899703,6.305426636568849,8.547,4.948,3.599,56.90566365688488,26.754,79.602,52.848,79.602,104.63049901375076,13.710095558513858,88.09570282832463,2.4909402686111113
battery03,107,470.30999999993946,16.604374388557165,2.174030615348934,6.303876993166287,8.547,4.942,3.6050000000000004,56.954908883826874,26.765,80.202,53.437,80.202,104.62118347326022,13.697796764616726,88.09570282832463,2.4909402686111113
battery03,108,469.7630000000354,16.605034132679517,2.1717003065243023,6.302156177156177,8.546,4.938,3.6079999999999997,57.01892307692308,26.718000000000004,79.415,52.697,79.415,104.59524032047716,13.679229706332888,88.09570282832463,2.4909402686111113
battery03,109,469.3280000000959,16.609127378655536,2.170206508454081,6.301470862470863,8.546,4.932,3.613999999999999,57.06749417249418,26.738000000000003,79.044,52.306,79.044,104.61061891703753,13.666200079006444,88.09570282832463,2.4909402686111113
battery03,110,468.33199999993667,16.613107458162713,2.1661722057034805,6.299938967136151,8.545,4.948,3.5969999999999995,56.921967136150236,26.714,79.934,53.22,79.934,104.6088261346305,13.639486941673757,88.09570282832463,2.4909402686111113
battery03,111,463.4300000000512,16.621669521139683,2.144445196412108,6.2123849462365595,8.431000000000001,4.913,3.5180000000000007,56.2993935483871,22.01,79.48100000000001,57.471000000000004,79.48100000000001,103.21530850987926,13.33333572798454,88.09570282832463,2.4909402686111113
battery03,112,464.9679999999935,16.638314725901857,2.153393811954241,6.2931313559322035,8.543,4.928999999999999,3.614,56.722186440677966,26.009,79.066,53.057,79.066,104.66836389790586,13.54621000078365,88.09570282832463,2.4909402686111113
battery03,113,464.95799999998417,16.641098197624924,2.1536892337028575,6.293604255319149,8.543,4.923,3.619999999999999,56.58154680851063,26.032,79.218,53.18600000000001,79.218,104.6936702383321,13.546125911557839,88.09570282832463,2.4909402686111113
battery03,114,464.39399999997113,16.644220041335725,2.151532810978401,6.29198933901919,8.542,4.93,3.612,56.8793710021322,26.173,79.668,53.495000000000005,79.668,104.68607641845615,13.532229423845921,88.09570282832463,2.4909402686111113
battery03,115,464.56299999996554,16.64551485738215,2.152447548483964,6.291602150537635,8.542,4.918,3.6239999999999997,56.85773548387097,26.29,79.71300000000001,53.42300000000001,79.71300000000001,104.68738318091785,13.53152987439703,88.09570282832463,2.4909402686111113
battery03,116,464.512999999919,16.648624337742923,2.152728039365997,6.287,8.541,4.918,3.623,56.875574837310204,26.302,79.857,53.555,79.857,104.62956671263937,13.528682472861053,88.09570282832463,2.4909402686111113
battery03,117,464.1230000000214,16.65005773384529,2.151223641815769,6.285746102449888,8.541,4.926,3.615,57.08526948775056,26.373,80.18,53.807,80.18,104.61527708564455,13.51594242565075,88.09570282832463,2.4909402686111113
battery03,118,462.4910000000382,16.648520670995524,2.1434424195272337,6.284709534368071,8.54,4.949,3.5909999999999993,56.45630820399113,26.31,78.407,52.096999999999994,78.407,104.58431492126574,13.4645019010275,88.09570282832463,2.4909402686111113
battery03,119,462.1700000000419,16.652498048610845,2.1424772821027087,6.283677777777777,8.54,4.9430000000000005,3.5969999999999986,56.49336222222222,26.388,79.229,52.840999999999994,79.229,104.5912129999944,13.45600296374278,88.09570282832463,2.4909402686111113
battery03,120,463.0670000000391,16.65993655154041,2.1473097847259925,6.287584745762713,8.541,4.904,3.6370000000000005,56.865023305084755,26.581,79.868,53.28699999999999,79.868,104.71228154848372,13.49077313506831,85.89954888015644,2.4909402686111113
battery03,121,515.5080000000307,14.904296979837556,2.13819432756742,6.38914395393474,8.541,4.917,3.6240000000000006,53.98863339731286,26.659,74.527,47.868,74.527,95.18668245823238,13.652082462567854,85.89954888015644,2.4909402686111113
battery03,122,514.7879999999423,14.90778470619534,2.1357310065747517,6.387036608863198,8.54,4.912,3.6279999999999992,53.83989980732178,26.545,74.741,48.196,74.741,95.17706068346901,13.634172083443138,85.89954888015644,2.4909402686111113
battery03,123,513.9109999999637,14.908733839115555,2.132361458858807,6.385954545454545,8.541,4.944,3.5970000000000004,54.09373715415019,26.765,74.43,47.665000000000006,74.43,95.16583664462603,13.61469679447036,85.89954888015644,2.4909402686111113
battery03,124,513.640999999945,14.912893992646858,2.131816941765764,6.383407045009785,8.54,4.95,3.589999999999999,54.151647749510765,26.549,74.809,48.26,74.809,95.15485025449618,13.607880692004708,85.89954888015644,2.4909402686111113
battery03,125,513.3150000000605,14.915066380723218,2.1308442876834173,6.381395161290323,8.533,4.949,3.5839999999999996,53.70858064516129,26.522,73.872,47.35,73.872,95.13710800339204,13.589648613233726,85.89954888015644,2.4909402686111113
battery03,126,513.0140000000829,14.917901070371501,2.129973375214551,6.35725,8.508,4.918,3.589999999999999,53.168086,24.81,74.61399999999999,49.80399999999999,74.61399999999999,94.7940923811596,13.533694079701378,85.89954888015644,2.4909402686111113
battery03,127,511.8969999999972,14.92134365600375,2.125842615496486,6.358848484848485,8.508,4.944,3.563999999999999,53.19597777777778,24.794,74.333,49.539,74.333,94.83958532672453,13.507774293313282,85.89954888015644,2.4909402686111113
battery03,128,511.6920000000391,14.922932930360469,2.1252894935244044,6.354191836734694,8.507,4.925,3.582,53.10702857142858,24.841,73.73899999999999,48.89799999999999,73.73899999999999,94.7801597610001,13.498065159402568,85.89954888015644,2.4909402686111113
battery03,129,511.7360000000335,14.927962689938193,2.1262226149092434,6.351390946502058,8.507,4.902,3.6049999999999995,53.36405967078189,24.837,74.24600000000001,49.409000000000006,74.24600000000001,94.76846990284528,13.497633512095344,85.89954888015644,2.4909402686111113
battery03,130,510.8869999999879,14.928196066578153,2.122771055837267,6.351259875259876,8.506,4.92,3.5860000000000003,53.22839708939709,24.794,74.102,49.30800000000001,74.102,94.76777001775298,13.47529508613391,85.89954888015644,2.4909402686111113
battery03,131,510.49600000004284,14.931367459135268,2.121661168655038,6.34892177589852,8.506,4.909,3.5970000000000004,53.284475687103594,24.74,74.595,49.855000000000004,74.595,94.75226218121472,13.462224356784338,85.89954888015644,2.4909402686111113
battery03,132,508.76699999999255,14.934537426937247,2.114516534387473,6.319431297709924,8.465,4.914,3.551,52.74610877862596,23.12,75.153,52.033,75.153,94.33680239541323,13.357026433502202,85.89954888015644,2.4909402686111113
battery03,133,507.9880000000121,14.937786353374074,2.111717652830516,6.318172084130019,8.457,4.946000000000001,3.511,52.758042065009555,23.082,74.809,51.727,74.809,94.33861665031957,13.331636627930814,85.89954888015644,2.4909402686111113
battery03,134,509.78899999998976,14.940777764439598,2.1196980784057136,6.375647286821705,8.538,4.904,3.6340000000000003,54.211494186046515,27.049,74.907,47.858,74.907,95.2183124559174,13.507938611395572,85.89954888015644,2.4909402686111113
battery03,135,508.52799999993294,14.946293822794226,2.115337974290112,6.349800395256916,8.51,4.915,3.5949999999999998,52.75950790513834,25.101,74.016,48.915000000000006,74.016,94.86390825575567,13.429389107326774,85.89954888015644,2.4909402686111113
battery03,136,508.0689999999013,14.950662760086956,2.114005169186351,6.34639801980198,8.507,4.901,3.606,52.52901386138614,24.589,73.91,49.321,73.91,94.84111342415032,13.405767111174132,85.89954888015644,2.4909402686111113
battery03,137,506.8090000000084,14.952726339913866,2.109098268046063,6.346527888446216,8.507,4.941,3.566,52.378079681274905,24.593000000000004,73.294,48.70099999999999,73.294,94.85564134516204,13.378022926618774,85.89954888015644,2.4909402686111113
battery03,138,507.2860000000801,14.955258305679479,2.1114453394510537,6.345592445328032,8.507,4.931,3.5759999999999996,52.78681312127236,24.91,73.435,48.525000000000006,73.435,94.85738083422451,13.391963911174456,85.89954888015644,2.4909402686111113
battery03,139,506.4980000000214,14.955010538460465,2.108205554745822,6.346730769230769,8.506,4.942,3.564,52.92817206477733,25.007,73.73899999999999,48.731999999999985,73.73899999999999,94.87244018212478,13.373684882315448,85.89954888015644,2.4909402686111113
battery03,140,505.98400000005495,14.959436953671412,2.106728222537859,6.3444816326530615,8.506,4.949,3.5570000000000004,52.824916326530605,24.934,73.2,48.266000000000005,73.2,94.86507054630611,13.360125265480436,85.89954888015644,2.4909402686111113
battery03,141,505.6489999999758,14.963207226881359,2.105942660129824,6.3683958333333335,8.535,4.931,3.604,53.38816041666667,26.518,73.078,46.56,73.078,95.24666845217503,13.404517595535859,84.66681899952036,2.4909402686111113
battery03,142,505.6369999999879,14.959854316954459,2.1054568934038347,6.3393886554621846,8.504,4.902,3.6019999999999994,52.618731092436974,24.984,73.237,48.25299999999999,73.237,94.79147791146055,13.34036274036364,84.66681899952036,2.4909402686111113
battery03,143,504.923000000068,14.963563821744412,2.103069957652076,6.3390746268656715,8.504,4.928999999999999,3.575,52.82471428571428,25.023000000000003,73.473,48.449999999999996,73.473,94.80839058652178,13.324364576308913,84.66681899952036,2.4909402686111113
battery03,144,503.9320000000298,14.96507975879464,2.099240462599282,6.339436956521739,8.504,4.95,3.5539999999999994,52.67668260869565,25.004,73.643,48.638999999999996,73.643,94.82140903367845,13.300635163178818,84.66681899952036,2.4909402686111113
battery03,145,504.3180000000866,14.967661291259777,2.1012221978908343,6.335226579520697,8.504,4.9030000000000005,3.600999999999999,52.70706753812637,25.0,73.294,48.294,73.294,94.77513629061622,13.304841975792128,84.66681899952036,2.4909402686111113
battery03,146,503.8670000000857,14.970415520108116,2.099732496189421,6.335312910284465,8.504,4.916,3.587999999999999,52.92144638949672,25.073,73.435,48.362,73.435,94.79409268477173,13.293338757698491,84.66681899952036,2.4909402686111113
battery03,147,501.5079999999143,14.97548663329557,2.090100714624508,6.357470817120622,8.532,4.96,3.572,53.450622568093394,26.883000000000003,73.891,47.008,73.891,95.16347610282246,13.276594425406898,84.66681899952036,2.4909402686111113
battery03,148,501.1480000000447,14.981852219363333,2.0895693152169574,6.354287401574803,8.533,4.922,3.6109999999999998,53.09478543307086,26.224,74.556,48.331999999999994,74.556,95.1554595923188,13.271312067847733,84.66681899952036,2.4909402686111113
battery03,149,500.40299999993294,14.984799909721886,2.0868859200201855,6.354442687747036,8.532,4.942,3.59,52.780233201581034,26.334,73.068,46.733999999999995,73.068,95.17653848561773,13.254295729130208,84.66681899952036,2.4909402686111113
battery03,150,500.12200000009034,14.98436928759938,2.0855700214100374,6.300403883495146,8.466000000000001,4.924,3.5420000000000007,52.04536504854369,23.078000000000003,73.435,50.357,73.435,94.36470691467417,13.13128688987162,84.66681899952036,2.4909402686111113
battery03,151,501.5910000000149,14.98855556633587,2.092334034025862,6.3534616895874265,8.533,4.906000000000001,3.626999999999999,53.27664440078585,26.805,73.539,46.734,73.539,95.18798183824964,13.286938974563709,84.66681899952036,2.4909402686111113
battery03,152,500.91299999994226,14.988585700477431,2.089587130520735,6.32925,8.503,4.935,3.5680000000000005,52.660632,25.151,73.758,48.607,73.758,94.82258952163063,13.218726609449456,84.66681899952036,2.4909402686111113
battery03,153,500.37100000004284,14.991372827794216,2.0876866376114047,6.331769539078156,8.502,4.94,3.5620000000000003,52.588927855711425,25.171,73.634,48.463,73.634,94.87758171206443,13.206333020621289,84.66681899952036,2.4909402686111113
battery03,154,500.13000000000466,14.991797153004493,2.0867946337531635,6.327329979879275,8.501,4.931,3.5699999999999994,52.67922736418511,25.073,73.096,48.023,73.096,94.81401486931124,13.197192413895957,84.66681899952036,2.4909402686111113
battery03,155,500.0089999999618,14.994054375853276,2.0866116897746956,6.326747983870968,8.502,4.944,3.5580000000000007,52.670653225806454,25.128,73.16199999999999,48.03399999999999,73.16199999999999,94.81994956272494,13.194991549353421,84.66681899952036,2.4909402686111113
battery03,156,499.5550000000512,14.994929561638747,2.084942807587068,6.324512345679013,8.501,4.928999999999999,3.572,52.65474485596708,25.116,73.369,48.253,73.369,94.7900080532424,13.181134874448867,84.66681899952036,2.4909402686111113
battery03,157,498.9089999999851,14.999234482446964,2.0828253548789144,6.324508230452675,8.501,4.936,3.5649999999999995,52.58432716049383,25.12,73.143,48.022999999999996,73.143,94.81742408756091,13.16616712815962,84.66681899952036,2.4909402686111113
battery03,158,499.29099999996834,15.000138830186104,2.0846674818708752,6.320745762711865,8.5,4.9030000000000005,3.5969999999999995,52.84751059322034,25.132,73.482,48.349999999999994,73.482,94.76456596067347,13.169585861158202,84.66681899952036,2.4909402686111113
battery03,159,498.6929999999702,15.002470322482397,2.082468113554503,6.3208863157894735,8.501,4.927,3.574,52.85310736842106,25.167,73.473,48.306,73.473,94.78266670566515,13.156217372721745,84.66681899952036,2.4909402686111113
battery03,160,497.24800000013784,15.007259353322592,2.0772033452545733,6.345361471861471,8.527999999999999,4.952,3.5759999999999987,53.108651515151514,26.534,73.426,46.892,73.426,95.17818243453175,13.17220932394927,83.51030682365365,2.4909402686111113
battery03,161,496.97500000009313,15.004913622636224,2.075858432290462,6.315827433628319,8.498,4.931,3.5669999999999993,52.728530973451335,24.93,73.805,48.87500000000001,73.805,94.71876245617061,13.104621207218898,83.51030682365365,2.4909402686111113
battery03,162,494.2630000000354,15.008582771143576,2.064535682657316,6.267827111984282,8.441,4.906000000000001,3.535,52.04034184675835,22.802,73.19,50.388,73.19,94.02583583339398,12.934279673880415,83.51030682365365,2.4909402686111113
battery03,163,494.3040000000037,15.01277721084302,2.065336281925832,6.338797619047619,8.527999999999999,4.954,3.573999999999999,53.29202777777778,26.73,73.28399999999999,46.55399999999999,73.28399999999999,95.1183490217536,13.087378533639745,83.51030682365365,2.4909402686111113
battery03,164,494.4309999999823,15.01464285085598,2.0661573797746957,6.338971774193548,8.527999999999999,4.939,3.5889999999999986,53.217588709677415,26.84,73.125,46.285,73.125,95.13145239140906,13.088674711082923,83.51030682365365,2.4909402686111113
battery03,165,494.1959999999963,15.016593710445335,2.065452935540203,6.334875502008032,8.527999999999999,4.925,3.602999999999999,53.49031124497992,26.899,73.796,46.897000000000006,73.796,95.08303712187335,13.080358971927447,83.51030682365365,2.4909402686111113
battery03,166,494.57499999995343,15.01778097838584,2.06726343532327,6.331157894736841,8.529,4.906000000000001,3.6229999999999993,53.46991902834008,26.95,73.91,46.959999999999994,73.91,95.03385881912298,13.087032221072572,83.51030682365365,2.4909402686111113
battery03,167,493.295999999973,15.020949317193056,2.062367549515906,6.334790983606558,8.527999999999999,4.9430000000000005,3.584999999999998,53.28577459016393,26.895,73.143,46.248000000000005,73.143,95.1077551558753,13.058536912167936,83.51030682365365,2.4909402686111113
battery03,168,493.6710000000894,15.022401360609768,2.0642301646433205,6.332248421052632,8.525,4.945,3.58,53.154564210526324,26.581,72.9,46.319,72.9,95.07734330786556,13.064086624279424,83.51030682365365,2.4909402686111113
battery03,169,493.5469999999041,15.023350803754894,2.0638399877652716,6.303145263157895,8.496,4.907,3.5890000000000004,52.568303157894746,24.848000000000003,72.77,47.922,72.77,94.64638408112836,12.999992707975506,83.51030682365365,2.4909402686111113
battery03,170,492.5659999999916,15.026094408279853,2.0600758327592774,6.30426680672269,8.496,4.932,3.564,52.465029411764704,24.887,73.596,48.709,73.596,94.67953687210172,12.975093075984967,83.51030682365365,2.4909402686111113
battery03,171,491.8399999999674,15.028054930203538,2.0573881143826496,6.3016900212314235,8.495,4.941,3.5539999999999994,52.553462845010614,24.907,73.407,48.5,73.407,94.65225492756905,12.957650554322589,83.51030682365365,2.4909402686111113
battery03,172,492.26799999992363,15.029878107546628,2.0594892064939914,6.298504291845494,8.496,4.907,3.5890000000000004,52.60188841201717,25.023000000000003,72.938,47.915,72.938,94.61568816040449,12.965752000147699,83.51030682365365,2.4909402686111113
battery03,173,490.99700000009034,15.032072916318077,2.054433221600564,6.300984946236558,8.495,4.925,3.5699999999999994,52.91326236559139,24.949,73.313,48.364000000000004,73.313,94.66637236705408,12.933063377198867,83.51030682365365,2.4909402686111113
battery03,174,490.7719999999972,15.035392165208327,2.0540641907195205,6.295581140350877,8.494,4.92,3.574,52.70362719298245,24.891,73.294,48.403,73.294,94.60519411180383,12.924231763458007,83.51030682365365,2.4909402686111113
battery03,175,490.52899999998044,15.037483404947888,2.053409092696757,6.295310267857142,8.495,4.91,3.584999999999999,52.52645535714286,24.852,73.059,48.206999999999994,73.059,94.6127047779303,12.919053944388684,83.51030682365365,2.4909402686111113
battery03,176,490.5359999999637,15.038395794031661,2.053531283359908,6.293901785714286,8.495,4.902,3.592999999999999,53.10277455357142,24.806,74.102,49.29600000000001,74.102,94.5970056249785,12.9123577793623,83.51030682365365,2.4909402686111113
battery03,177,489.29300000006333,15.041670106065451,2.0488347792358974,6.29328988764045,8.494,4.928,3.566,52.76089887640449,24.783,73.172,48.388999999999996,73.172,94.6074283451087,12.88601871291771,83.51030682365365,2.4909402686111113
battery03,178,487.0699999999488,15.04294636378001,2.0391866315665674,6.244194831013917,8.44,4.905,3.5349999999999993,52.50454870775348,22.469,75.005,52.535999999999994,75.005,93.8837908093715,12.726141086321073,83.51030682365365,2.4909402686111113
battery03,179,486.0820000000531,15.046171368775543,2.035499136914023,6.30889378757515,8.522,4.936,3.5860000000000003,52.75502605210421,26.142,73.53,47.388000000000005,73.53,94.87865736524566,12.832446203704684,83.51030682365365,2.4909402686111113
battery03,180,487.26699999999255,15.047967334561257,2.040813656297247,6.31494455852156,8.524,4.9430000000000005,3.5809999999999986,52.68612525667352,26.228,73.729,47.501,73.729,94.98054030158104,12.880444479992988,81.91843493987415,2.4909402686111113
battery03,181,487.1039999999339,15.049613510672232,2.0403802384490257,6.313460580912863,8.524,4.914,3.6099999999999994,52.48394398340249,26.455,71.997,45.542,71.997,94.96765521551639,12.871229939393725,81.91843493987415,2.4909402686111113
battery03,182,484.7949999999255,15.052630839952082,2.0309932441913823,6.308134,8.519,4.914,3.6050000000000004,52.686682,26.169,73.04,46.87100000000001,73.087,94.90878163874612,12.80504717977981,81.91843493987415,2.4909402686111113
battery03,183,482.02899999998044,15.048688881857235,2.0188922769472017,6.255359437751004,8.457,4.904,3.553000000000001,52.294532128514064,23.332,74.24600000000001,50.91400000000001,74.24600000000001,94.08802657175679,12.6220303159929,81.91843493987415,2.4909402686111113
battery03,184,485.7859999999637,15.04664781950239,2.034352593625253,6.316560240963855,8.523,4.92,3.6029999999999998,53.26827911646587,27.357,73.031,45.67400000000001,73.031,94.99643425751736,12.843274823563577,81.91843493987415,2.4909402686111113
battery03,185,484.4350000000559,15.06022436779889,2.0305777064896584,6.317801635991819,8.524,4.959,3.5649999999999995,52.334384458077714,26.777,72.07,45.29299999999999,72.07,95.09829261369973,12.818177906604356,81.91843493987415,2.4909402686111113
battery03,186,483.0460000000894,15.06184100901465,2.0250230992283735,6.301281314168377,8.523,4.934,3.5889999999999995,52.55553798767967,25.786,74.19800000000001,48.412000000000006,74.19800000000001,94.85975877346779,12.757024851354428,81.91843493987415,2.4909402686111113
battery03,187,484.6259999999311,15.059222107610593,2.0313345935189475,6.309393374741201,8.523,4.924,3.5989999999999993,53.24361904761904,26.742,73.34100000000001,46.599000000000004,73.34100000000001,94.9656829381173,12.812184187875147,81.91843493987415,2.4909402686111113
battery03,188,484.34900000004563,15.06172238437025,2.0304947731314336,6.312079002079002,8.523,4.935,3.588,52.92009147609148,26.801,73.115,46.31399999999999,73.115,95.0217511320094,12.806040258215118,81.91843493987415,2.4909402686111113
battery03,189,484.7440000001807,15.06265277005887,2.0323828892342535,6.29188085106383,8.504,4.916,3.587999999999999,52.55820425531915,25.642,72.77,47.128,72.77,94.72147573409578,12.780063216616707,81.91843493987415,2.4909402686111113
battery03,190,978.5859999998938,7.440168340778878,2.024442732698141,6.733918454935622,8.523,4.919,3.604,38.34625965665236,26.706,49.68899999999999,22.982999999999993,49.694,50.10985226071861,13.63283070296202,81.45560382297224,2.4909402686111113
battery03,191,978.1909999998752,7.442112474523814,2.0242065338521695,6.727787257019439,8.523,4.918,3.6049999999999995,38.41600431965443,26.742,50.23,23.487999999999996,50.23,50.07718816497003,13.62806868434792,81.45560382297224,2.4909402686111113
battery03,192,977.3349999999627,7.442528967513893,2.0224955969826843,6.733729967069155,8.523,4.928,3.5949999999999998,38.33165203073545,26.687,50.025,23.337999999999997,50.025,50.12536860749098,13.616067708458694,81.45560382297224,2.4909402686111113
battery03,193,977.1650000000373,7.4445260901502905,2.022767393475787,6.728153594771242,8.522,4.907,3.615,38.401405228758165,26.675,50.453,23.778000000000002,50.453,50.09649499063415,13.612296339561336,81.45560382297224,2.4909402686111113
battery03,194,975.8789999999572,7.446067368210738,2.0205572033378782,6.728531491712707,8.522,4.923,3.599,38.45601988950277,26.71,49.881,23.171,49.881,50.1086884053993,13.59970759363868,81.45560382297224,2.4909402686111113
battery03,195,974.9180000000633,7.4462955289926125,2.0186191103549973,6.728947719688543,8.521,4.933,3.588000000000001,38.47888097886541,26.872,50.469,23.597,50.469,50.114791805631256,13.584724940917528,81.45560382297224,2.4909402686111113
battery03,196,974.971000000136,7.44860366956393,2.0193567732894677,6.726337471783295,8.521,4.906000000000001,3.615,38.493962753950335,26.84,50.108,23.267999999999997,50.108,50.10880049530806,13.583730906226139,81.45560382297224,2.4909402686111113
battery03,197,974.2990000001155,7.450076579921809,2.018394117926499,6.726489678899083,8.522,4.922,3.6000000000000005,38.67041628440367,26.809,51.008,24.199,51.008,50.11881782258211,13.577058256969217,81.45560382297224,2.4909402686111113
battery03,198,972.0649999999441,7.4319861269627685,2.008630344455365,6.658267198404785,8.43,4.906000000000001,3.523999999999999,37.619717846460624,23.093000000000004,51.03,27.936999999999998,51.03,49.48041489441318,13.37228389959022,81.45560382297224,2.4909402686111113
battery03,199,972.7629999998026,7.4453378180154575,2.013671683897732,6.725945728643217,8.521,4.931,3.5900000000000007,38.5223175879397,26.813,50.06399999999999,23.250999999999994,50.06399999999999,50.08126888751301,13.543958238686686,81.45560382297224,2.4909402686111113
battery03,200,970.0930000001099,7.44462511541871,2.0080281971319076,6.7246628865979385,8.519,4.92,3.599,38.20213092783505,26.49,49.931,23.441,49.931,50.06510375972888,13.501221131130793,80.79898982439087,2.4909402686111113
battery03,201,964.3930000001565,7.431531739739724,1.992680060414755,6.638240442655936,8.414,4.904,3.51,37.56671126760563,23.005,50.208,27.203,50.208,49.32737283803162,13.226932080445035,80.79898982439087,2.4909402686111113
battery03,202,968.7069999999367,7.449559475597826,2.006441385373541,6.720504522613066,8.52,4.905,3.6149999999999993,38.491098492462314,26.813,49.92,23.107000000000003,49.92,50.067447102710894,13.484401953013856,80.79898982439087,2.4909402686111113
battery03,203,967.3349999999627,7.447619860566533,2.0031061542890924,6.714051546391753,8.519,4.91,3.609,38.28905773195876,26.596,49.755,23.159000000000002,49.755,50.00626562829896,13.459303869809931,80.79898982439087,2.4909402686111113
battery03,204,965.3930000001565,7.44769553401734,1.9991266489035104,6.715436082474227,8.517999999999999,4.925,3.592999999999999,38.16184742268041,26.404,49.93600000000001,23.532000000000007,49.93600000000001,50.016696009369824,13.425084006535375,80.79898982439087,2.4909402686111113
battery03,205,965.3540000000503,7.4504541430899724,1.9997687679358078,6.718389296956978,8.517999999999999,4.92,3.597999999999999,38.11429590766002,26.404,49.667,23.263,49.667,50.05546696099584,13.427792072360926,80.79898982439087,2.4909402686111113
battery03,206,965.0729999998584,7.452017457102078,1.9996501893815786,6.713424242424241,8.517000000000001,4.912,3.6050000000000013,38.26360292580983,26.534,49.992,23.458,49.992,50.028524497888995,13.423934272051023,80.79898982439087,2.4909402686111113
battery03,207,964.4210000000894,7.455006441211512,1.9989340137033604,6.717421906693713,8.516,4.9030000000000005,3.6129999999999995,38.071504056795135,26.396,50.235,23.839,50.235,50.083163939037725,13.416372723146557,80.79898982439087,2.4909402686111113
